a01	plotid	g01	g02	g03	g04	g05	g06	g07	g08a	g08b	g08c	g09a	g09b	g09c	g10	g11	g12	g13a	g13b	g13c	g14	g15a	g15b	g15c	g16a	g16b	g16c	g17a	g17b	g17c	g18a	g18b	g18c	g19a	g19b	g19c	flag	sample_type
3087	1	1	5.0	0.0	0.0	4			1			72			25000	3	2009	1			4																	3
3087	2	2	87.0	80.0	0.0	4	2		1			72			435000	3	2009	1			1	1	5	4	1			1			1			1				3
3087	3	2	85.0	60.0	0.0	4	2		1			72			425000	3	2009	1			1	1	4	5	1			1			1			1				3
3087	4	2	7.5	150.0	0.0	5	2		1			72			37500	3	2009	1			1	1	5	4	1			1			1			1				3
3087	5	2	7.0	130.0	0.0	5	2		1			72			35000	3	2009	1			1	5	1	4	1			1			1			1				3
3087	6	2	5.0	120.0	0.0	5	2		1			72			25000	3	2009	1			1	5	1	4	1			1			1			1				3
3087	7	2	5.0	100.0	0.0	5	2		1			72			25000	3	2009	1			1	5	1	4	1			1			1			1				3
3087	8	2	2.0	150.0	0.0	5	2		1			72			10000	3	2009	1			1	1	4	5	1			1			1			1				3
3087	9	2	2.0	100.0	0.0	5	2		1			72			10000	3	2009	1			1	1	4	5	1			1			1			1				3
3087	10	5	1.0	500.0	0.0	4	1		1			72			5000	3	2009	1			8																	3
3087	11	9	3.0	200.0	5.0	5	1		1			72			15000	3	2009	1			7																	3
3087	12	2	65.0	500.0	0.0	4	4		72			72			325000	6	2009	1			1	1	4	5	1			1			1			1				3
3087	13	2	15.0	500.0	0.0	4	4		72			72			75000	6	2009	1			1	1	4	5	1			1			1			1				3
3088	1	1	1.0	0.0	0.0	2			1			1			25000	3	1999	71	72		4																	3
3089	1	1	6.0	0.0	0.0	2			71			72			120000	3	1980	71			4																	3
3089	2	2	24.0	0.0	0.0	2	8		71			72			500000	3	1972	98			8																	3
3089	3	3	2.0	0.0	0.0	2	1		71			72			40000	3	1995	98			7																	3
3090	1	1	20.0	0.0	0.0	2			71			72			400000	3	1960	71			4																	3
3090	2	2	25.0	0.0	0.0	2	2		71			72			300000	3	1960	71			1	71			1			1			1			1				3
3090	3	2	40.0	0.0	0.0	2	2		71			72			400000	3	1960	71			1	71			1			1			1			1				3
3091	1	1	16.0	0.0	0.0	2			1			1			320000	2	1971	98			4																	3
3092	1	1	6.0	0.0	0.0	2			71			72			180000	1	2009	71			4																	3
3092	2	2	10.0	0.0	0.0	2	2		71			72			160000	1	2009	71			1	71			71			71			71			71				3
3093	1	1	41.0	0.0	0.0	2			1			1			820000	1	1999	71			4																	3
3093	2	2	3.0	0.0	0.0	2	9		1			1			60000	6	2006	71			7																	3
3094	1	1	15.0	0.0	0.0	2			1			1			75000	1	1972	98			4																	3
3094	2	2	48.0	0.0	0.0	2	2		1			1			240000	1	1972	71			1	71			71			71			71			71				3
3094	3	2	27.0	0.0	0.0	2	2		1			1			135000	1	1980	71			1	71			71			71			71			71				3
3094	4	2	10.0	0.0	0.0	2	2		1			1			50000	1	1985	71			1	71			71			71			71			71				3
3095	1	1	2.0	0.0	0.0	5			72			72			20000	4	2001	1			4																	3
3096	1	1	14.0	0.0	0.0	5			1			1			230000	3	1999	98			4																	3
3096	2	2	45.0	50.0	3.0	5	2		1			1			600000	3	1999	1			1	1			1			1			1			1				3
3096	3	2	38.0	40.0	2.0	5	2		1			1			400000	1	1993	1			1	1			1			1			1			1				3
3096	4	2	38.0	50.0	2.5	5	2		1			1			450000	3	1999	1			1	1			1			1			1			1				3
3096	5	2	36.0	50.0	2.5	5	2		1			1			420000	3	1999	1			1	1			1			1			1			1				3
3096	6	2	30.0	60.0	2.0	5	2		1			1			400000	3	1999	1			1	1			1			1			1			1				3
3096	7	2	16.0	0.0	0.0	5	2		1			1			250000	3	1999	1			1	1			1			1			1			1				3
3096	8	2	15.0	60.0	2.0	5	2		1			1			200000	1	1993	1			1	1			1			1			1			1				3
3096	9	5	7.0	25.0	0.0	5	1		1			1			100000	1	1993	98			7																	3
3096	10	8	14.0	0.0	1.0	5	2		1			1			180000	3	1999	1			2	1			1			1			1			1				3
3097	1	1	3.0	0.0	0.0	5			1			1			30000	3	1999	98			4																	3
3098	1	1	5.0	0.0	0.0	5			1			1			40000	3	1996	98			4																	3
3098	2	2	60.0	0.0	0.0	5	2		1			1			400000	3	1995	71			1	71			71			71			71			71				3
3098	3	2	1.0	0.0	0.0	5	2		1			1			8000	3	1995	71			1	71			71			71			71			71				3
3099	1	1	1.5	0.0	0.0	5			1			1			15000	3	1999	98			4																	3
3099	2	2	30.0	300.0	4.0	5	2		1			1			200000	3	2006	71			1	71			71			71			71			71				3
3099	3	2	60.0	200.0	3.0	5	4		72			72			400000	6	2011	71			1	71			71			71			71			71				3
3099	4	2	20.0	250.0	5.0	5	4		72			72			120000	6	2011	71			1	71			71			71			71			71				3
3099	5	8	4.0	20.0	2.0	5	2		1			1			30000	3	2006	71	72		2	71	72		71	72		71	72		71	72		71	72			3
3100	1	1	4.0	0.0	0.0	5			1			1			54000	3	1961	98			4																	3
3100	2	2	156.0	400.0	2.0	5	7		1			1			2000000	3	1961	72			1	72			72			72			72			72				3
3100	3	2	122.0	500.0	3.0	5	7		1			1			1200000	3	1961	72			1	72			72			72			72			72				3
3100	4	2	85.0	200.0	3.0	5	7		1			1			1100000	3	1961	72			1	72			72			72			72			72				3
3100	5	2	90.0	300.0	3.0	5	7		1			1			600000	3	1961	72			1	72			72			72			72			72				3
3100	6	2	15.0	500.0	2.0	5	7		1			1			100000	3	1961	72			1	72			72			72			72			72				3
3100	7	8	30.0	0.0	0.0	5	2		1			1			400000	3	1961	71			2	71			71			71			71			71				3
3101	1	1	10.0	0.0	0.0	2			1			1			70000	3	1969	98			4																	3
3101	2	2	38.0	250.0	5.0	2	8		1			1			300000	3	1969	72			1	72			72			72			72			72				3
3101	3	2	14.0	120.0	3.0	2	2		1			1			120000	1	2008	1			1	1			1			1			1			1				3
3101	4	2	35.0	0.0	2.0	2	4		72			72			200000	6	1998	1			1	1			1			1			1			1				3
3101	5	2	35.0	20.0	3.0	2	4		72			72			210000	6	1998	1			1	1			1			1			1			1				3
3101	6	2	31.0	15.0	2.0	2	4		72			72			180000	6	1998	1			1	1			1			1			1			1				3
3101	7	2	30.0	20.0	2.0	2	4		72			72			175000	6	1998	1			1	1			1			1			1			1				3
3101	8	2	28.0	15.0	3.0	2	4		72			72			160000	6	1998	1			1	1			1			1			1			1				3
3101	9	2	13.0	17.0	3.0	2	4		72			72			90000	6	1998	1			1	1			1			1			1			1				3
3101	10	8	7.0	0.0	0.0	2	2		1			1			45000	3	1969	1			2	1			1			1			1			1				3
3102	1	1	4.0	0.0	0.0	4			1			72			20000	1	2009	98			4																	3
3103	1	1	15.0	0.0	0.0	2			1			1			120000	3	1985	1			4																	3
3103	2	8	4.0	0.0	0.0	2	2		1			1			30000	3	1985	1			2	1			1			1			1			1				3
3104	1	1	9.0	0.0	0.0	2			1			1			90000	3	1985	1			4																	3
3104	2	8	6.0	0.0	0.0	2	2		1			1			50000	3	1985	1			2	1			1			1			1			1				3
3105	1	1	11.0	0.0	0.0	2			1			1			100000	3	1930	98			4																	3
3105	2	2	45.0	500.0	0.0	2	4		72			72			160000	6	2009	1			1	1			1			1			1			1				3
3105	3	2	15.0	500.0	0.0	2	4		72			72			50000	6	2009	1			1	1			1			1			1			1				3
3105	4	8	4.0	0.0	0.0	2	2		1			1			26000	3	1930	1			2	1			1			1			1			1				3
3106	1	1	8.0	0.0	0.0	2			72			72			70000	5	2007	98			4																	3
3107	1	1	8.0	0.0	0.0	2			71			72			80000	3	2007	98			4																	3
3107	2	2	46.0	0.0	2.0	2	2		71			72			400000	3	2007	1			1	1			1			1			1			1				3
3107	3	2	35.0	0.0	2.0	2	2		71			72			380000	3	1997	1			1	1			1			1			1			1				3
3107	4	2	11.0	200.0	3.0	2	2		71			72			80000	3	1995	1			1	1			1			1			1			1				3
3107	5	4	1.5	20.0	0.0	2	1		71			72			4000	3	1995	98			7																	3
3107	6	9	5.0	0.0	2.0	2	1		71			72			16000	3	1997	98			7																	3
3107	7	2	5.0	200.0	2.0	2	2		71			72			18000	3	1995	1			1	1			1			1			1			1				3
3107	8	2	30.0	300.0	3.0	2	4		72			72			200000	6	2003	1			1	1			1			1			1			1				3
3107	9	2	16.0	250.0	2.0	2	4		72			72			110000	6	2003	1			1	1			1			1			1			1				3
3108	1	1	9.0	0.0	0.0	4			1			72			120000	3	2002	1			4																	3
3108	2	2	60.0	0.0	4.0	4	2		5			5			200000	3	2002	1			1	1	4		1			1			1			1				3
3108	3	8	3.0	0.0	5.0	4	2		5			5			39999	3	2002	1			1	1	4		1			1			1			1				3
3109	1	1	38.0	0.0	0.0	4			1			1	72		253333	4	1995	1			4																	3
3109	2	8	7.5	0.0	0.0	4	2		1			1			49999	4	1995	1			2	1			1			1			1			1				3
3110	1	1	60.0	0.0	0.0	4			1	2		1	2		300000	3	2000	1			4																	3
3110	2	2	10.0	0.0	0.0	4	2		1	2		1	2		100000	3	2000	1			1	1			1			1			1			1				3
3110	3	8	5.0	0.0	7.0	4	2		1	2		1	2		80000	3	2000	1			1	1			1			1			1			1				3
3110	4	2	11.0	200.0	3.0	4	4		72			72			70000	6	2009	1			1	1			1			1			1			1				3
3110	5	2	7.5	200.0	3.0	4	4		72			72			60000	6	2009	1			1	1			1			1			1			1				3
3111	1	1	7.0	0.0	0.0	4			1			1			70000	3	2009	98			4																	3
3112	1	1	3.0	0.0	0.0	4			72			72			30000	5	2005	72			4																	3
3112	2	2	45.0	300.0	3.0	4	2		1			72			200000	3	2005	72			2	72			72			72			72			72				3
3113	1	1	11.0	0.0	0.0	4			1			72			120000	3	2005	1			4																	3
3113	2	2	40.0	100.0	3.0	4	2		1			72			300000	3	2005	1			1	1	72		1			1			1			1				3
3113	3	2	33.0	250.0	2.0	4	2		1			72			330000	3	2005	1			1	1	72		1			1			1			1				3
3113	4	8	4.0	0.0	0.0	4	2		1			72			80000	3	2005	1			2	1	72		1			1			1			1				3
3114	1	1	7.0	0.0	0.0	4			1			1			70000	3	1972	1			4																	3
3114	2	2	60.0	200.0	0.0	4	2		1			1			400000	3	1972	1	3		1	3	72		1	3		1	3		1	3		1	3			3
3114	3	2	37.0	200.0	0.0	4	2		1			1			250000	3	1972	1	3	72	1	3	72		1	3	72	1	3	72	98	3		1				3
3114	4	2	15.0	200.0	0.0	4	2		1			1			100000	3	1972	1	3	72	1	3	72		1	3	72	1	3	72	98	3		1				3
3114	5	2	4.0	50.0	0.0	4	2		1			1			40000	3	1972	1	3		1	1	3		1	3		1	3		1	3		1	3			3
3114	6	8	3.0	0.0	5.0	4	2		1			1			30000	3	1972	1	3		2	1	3		1	3		1	3		1	3		1	3			3
3115	1	1	45.0	0.0	0.0	2			1			1			450000	3	1972	98			4																	3
3116	1	1	3.0	0.0	0.0	2			1			1			45000	3	1972	98			4																	3
3117	1	1	15.0	0.0	0.0	2			1			1			225000	3	1980	71	72		4																	3
3118	1	1	15.0	0.0	0.0	2			2			2			150000	1	1974	71			4																	3
3118	2	2	38.0	300.0	0.0	2	2		1			1			380000	1	1974	71			1	71	72		71			71			71			71				3
3118	3	2	30.0	400.0	0.0	2	2		1			1			30000	3	1975	71			1	71	72		71			71			71			71				3
3118	4	2	21.0	100.0	0.0	2	2		1			1			210000	3	1977	71			1	71	72		71			71			71			71				3
3118	5	2	18.0	150.0	0.0	2	2		1			1			180000	3	1980	71			1	71			71			71			71			71				3
3118	6	2	17.0	100.0	0.0	2	4		72			72			170000	6	2009	71			1	71			71			71			71			71				3
3118	7	2	14.0	200.0	0.0	2	4		72			72			140000	6	2010	71			1	71			71			71			71			71				3
3118	8	2	10.0	100.0	0.0	2	4		72			72			100000	6	2010	71			1	71			71			71			71			71				3
3118	9	2	21.0	50.0	0.0	2	3	200.0	72			72			210000	6	2010	71			1	71			71			71			71			71				3
3118	10	9	5.0	0.0	0.0	2	1		1			1			50000	1	1974	98			7																	3
3119	1	1	10.0	0.0	0.0	2			1			1			100000	3	1972	98			4																	3
3119	2	2	75.0	500.0	0.0	2	4		72			72			750000	6	2007	71	72		1	71	72		1			1			1			1				3
3119	3	2	45.0	200.0	0.0	2	4		72			72			450000	6	2009	71	72		1	71	72		1			1			1			1				3
3119	4	2	15.0	300.0	0.0	2	2		1			1			150000	3	1972	71	72		1	71	72		1			1			1			1				3
3119	5	2	7.0	500.0	0.0	2	12		72			72			70000	4	2010	71	72		1	71	72		1			1			1			1				3
3120	1	1	3.0	0.0	0.0	2			1			1			45000	1	1972	98			4																	3
3121	1	1	7.0	0.0	0.0	2			1			1			1000000	3	1990	98			4																	3
3121	2	2	18.0	1500.0	6.0	1	8		1			1			500000	3	1990	98			1	1			1			1			98			1				3
3121	3	2	5.0	500.0	4.0	3	2		1			1			200000	3	1990	1			1	1			1			1			98			1				3
3121	4	8	5.0	100.0	2.0	1	2		1			1			800000	3	1990	1			2	1			1			1			98			98				3
3121	5	2	68.0	300.0	5.0	1	3	800.0	72			72			4760000	6	2009	1			1	1	72		1			1			98			98				3
3121	6	2	34.0	300.0	5.0	1	3	800.0	72			72			1400000	6	2010	1			1	1	72		1			1			1			1				3
3122	1	1	9.0	0.0	0.0	2			1	3		1	3	2	900000	2	2003	98			4																	3
3123	1	1	3.0	0.0	0.0	2			1			1			300000	3	2003	98			4																	3
3124	1	1	35.0	0.0	0.0	2			1			1			1225000	3	1980	98			4																	3
3124	2	2	25.0	200.0	5.0	2	2		1			1			625000	3	1980	1			1	1	72		1			1			98			1				3
3124	3	2	30.0	500.0	5.0	4	8		1			1			2000000	3	1980	72			1	72			72			72			72			72				3
3124	4	2	12.0	800.0	3.0	3	2		1			1			400000	3	1980	1			1	1			1			1			98			1				3
3124	5	2	11.0	500.0	6.0	4	2		1			1			2200000	3	1980	1			1	1			1			1			98			1				3
3124	6	5	12.0	500.0	2.0	2	1		1			1			800000	3	1980	1			7																	3
3124	7	2	15.0	500.0	4.0	3	3	125.0	72			72			400000	6	2011	98			1	1	72		1			1			98			1				3
3125	1	1	5.0	0.0	0.0	2			1			72			25000	3	2005	98			4																	3
3125	2	2	30.0	1000.0	2.0	3	4		72			72			2000000	6	2011	98			1	1			1			1			1			1				3
3126	1	1	2.0	0.0	0.0	3			1			1			400000	3	1960	98			4																	3
3126	2	2	61.0	500.0	1.0	2	6	1000.0	1			1			6100000	1	1971	72			1	72			72			72			72			72				3
3126	3	2	36.0	500.0	1.0	3	6	600.0	1			1			3600000	1	1971	72			1	72			72			72			72			72				3
3126	4	2	39.0	400.0	1.0	4	6	650.0	1			1			3900000	3	1960	72			1	72			72			72			72			72				3
3126	5	2	32.0	300.0	1.0	5	7		1			1			3200000	3	1960	72			1	72			72			72			72			72				3
3126	6	2	61.0	1000.0	2.0	3	6	1000.0	1			1			5000000	3	1960	72			1	72			72			72			72			72				3
3126	7	2	36.0	1000.0	2.0	2	6	600.0	1			1			3000000	3	1960	72			1	72			72			72			72			72				3
3126	8	2	40.0	500.0	1.0	3	6	660.0	1			1			4000000	3	1960	72			1	72			72			72			72			72				3
3126	9	2	44.0	400.0	1.0	2	6	500.0	1			1			4400000	3	1960	72			1	72			72			72			72			72				3
3126	10	2	33.0	200.0	1.0	3	7		1			1			3300000	3	1960	72			1	72			72			72			72			72				3
3126	11	4	6.0	200.0	1.0	2	1		1			1			600000	3	1960	98			5																	3
3126	12	5	29.0	300.0	0.0	2	1		1			1			2900000	3	1960	98			7																	3
3127	1	1	3.0	0.0	0.0	3			1			1			300000	3	1985	98			4																	3
3127	2	2	18.0	500.0	5.0	4	2		1			1			1800000	3	1985	1			1	1			1			1			1			1				3
3127	3	2	11.0	100.0	3.0	4	2		1			1			600000	3	1985	1			1	1			1			1			1			1				3
3127	4	2	6.0	500.0	3.0	4	2		1			1			180000	3	1985	1			1	1			1			1			98			1				3
3128	1	1	11.0	0.0	0.0	2			1			1			1100000	2	1985	98			4																	3
3128	2	2	38.0	500.0	6.0	4	2		1			1			3800000	2	1985	1			1	1			1			1			1			1				3
3129	1	1	3.0	0.0	0.0	3			1			72			600000	3	2011	98			4																	3
3130	1	1	16.0	0.0	0.0	2			1			1			3200000	1	1995	98			4																	3
3130	2	2	15.0	500.0	6.0	2	2		1			1			1500000	1	1995	1			1	1	72		1			1			1			1				3
3130	3	2	40.0	300.0	6.0	2	5		72			72			2000000	6	2009	1			1	1	72		1			1			1			1				3
3130	4	2	20.0	100.0	2.0	2	5		72			72			2000000	6	2009	1			1	1	72		1			1			1			1				3
3131	1	1	10.0	0.0	0.0	2			1			72			200000	3	2002	98			4																	3
3131	2	2	15.0	1000.0	4.0	2	6	120.0	1			72			1500000	3	2002	72			1	72			72			72			72			72				3
3131	3	2	15.0	2000.0	5.0	2	6	120.0	1			72			1500000	3	2002	72			1	72			72			72			72			72				3
3132	1	1	9.0	0.0	0.0	2			1			1			900000	3	2000	98			4																	3
3132	2	2	21.0	500.0	5.0	4	2		1			1			1800000	3	2000	1			1	1			1	2		1			1			1				3
3132	3	2	60.0	500.0	3.0	3	3	500.0	72			72			5000000	6	2003	1			1	1			1	2		1			1			1				3
3132	4	2	15.0	200.0	5.0	3	3	125.0	72			72			1500000	6	2010	1			1	1			1	2		1			1			1				3
3132	5	2	7.0	200.0	5.0	3	2		1			1			700000	3	2000	1			1	1			1	2		1			1			1				3
3133	1	1	8.0	0.0	0.0	2			1			1			1600000	3	1990	98			4																	3
3133	2	2	7.0	500.0	3.0	2	2		1			1			700000	3	1990	7			1	1			1			1			1			1				3
3134	1	1	3.0	0.0	0.0	2			1			1			600000	3	1990	98			4																	3
3134	2	2	54.0	1000.0	5.0	4	2		1	72		1	72		1200000	3	1990	1	72		1	1	72		1			1			1			1				3
3134	3	2	17.0	500.0	5.0	4	2		1	72		1	72		500000	3	1990	1	72		1	1	72		1			1			1			1				3
3135	1	1	20.0	0.0	0.0	2			1			1			300000	1	1999	98			4																	3
3135	2	2	30.0	1000.0	7.0	2	3	360.0	72			72			1500000	6	2011	98			1	1	2		1	2		1	2		1	2		1	2			3
3136	1	1	12.0	0.0	0.0	2			1			1			1200000	3	1980	1			4																	3
3136	2	2	30.0	500.0	6.0	2	2		1			1			1500000	3	1980	98			1	1	72		1			1			1			1				3
3136	3	2	28.0	600.0	6.0	4	7		1			1			1000000	2	1990	98			1	72			72			72			72			72				3
3136	4	2	41.0	800.0	5.0	4	7		1			1			2000000	3	1980	98			1	72			72			72			72			72				3
3136	5	2	40.0	500.0	4.0	4	7		1			1			3500000	3	1980	98			1	72			72			72			72			72				3
3137	1	1	14.0	0.0	0.0	2			1			1			2000000	3	1972	98			4																	3
3137	2	2	37.0	200.0	3.0	2	2		1			1			1400000	3	1972	98			1	72			1			1			98			1				3
3137	3	2	45.0	2000.0	4.0	2	6	250.0	1			1			1200000	3	1972	98			1	72			72			72			72			72				3
3137	4	2	22.0	1000.0	6.0	2	7		1			1			600000	3	1972	98			1	72			72			72			72			72				3
3138	1	1	3.0	0.0	0.0	2			1			72			600000	3	2010	98			4																	3
3139	1	1	4.0	0.0	0.0	5			1			1			1000000	1	1988	98			4																	3
3140	1	1	4.0	0.0	0.0	2			1			1			100000	3	1995	98			4																	3
3140	2	2	45.0	950.0	3.0	4	3	600.0	72			72			1500000	6	2000	98			1	1	72		1			1			1			1				3
3140	3	2	15.0	950.0	5.0	4	3	150.0	72			72			800000	6	2008	98			1	1	72		1			1			1			1				3
3141	1	1	10.0	0.0	0.0	3			71			71			1000000	3	1996	1			4																	3
3141	2	2	3.0	150.0	1.0	1	6	85.0	71			71			175000	3	1996	98	1		1	72			72			72			72			72				3
3142	1	1	4.0	0.0	0.0	3			1			72			800000	3	2010	98			4																	3
3143	1	1	2.0	0.0	0.0	3			1			72			400000	3	2009	98			4																	3
3144	1	1	3.0	0.0	0.0	2			1			1			300000	3	1995	98			4																	3
3144	2	2	25.0	500.0	3.0	2	2		1			1			2500000	1	1998	98			1	1			1			1			1			1				3
3144	3	2	12.0	200.0	3.0	2	2		1			1			200000	1	1985	98			1	1			1			1			1			1				3
3144	4	2	13.0	800.0	2.0	4	2		1			1			130000	1	1990	98			8																	3
3144	5	2	14.0	700.0	2.0	2	2		1			1			1400000	3	1996	98			8																	3
3145	1	1	1.0	0.0	0.0	3			1			1			100000	3	1980	98			4																	3
3145	2	2	2.5	300.0	0.0	3	2		1			1			250000	3	1980	98			1	1			1			1			1			1				3
3145	3	2	42.0	200.0	0.0	2	3	300.0	72			72			4000000	6	2011	98			1	1			1			1			1			1				3
3145	4	2	15.0	300.0	0.0	4	4		72			72			1500000	6	2009	98			1	1			1			1			1			1				3
3146	1	1	12.0	0.0	0.0	3			1			1			1800000	3	1995	98			4																	3
3147	1	1	1.0	0.0	0.0	3			1			1			120000	3	1997	98			4																	3
3147	2	2	4.0	1000.0	0.0	2	3	200.0	72			72			400000	6	2011	98			1	1			1			1			1			1				3
3148	1	1	2.0	0.0	0.0	3			1			72			300000	3	2010	98			4																	3
3149	1	1	2.0	0.0	2.0	2			1			1			300000	3	2010	98			4																	3
3150	1	1	2.0	0.0	0.0	4			1			1			400000	3	1995	98			4																	3
3150	2	2	20.0	300.0	5.0	4	2		1			1			2500000	3	1995	1			1	1	72		1			1			98			1				3
3150	3	2	20.0	500.0	5.0	4	2		1			1			3000000	3	1995	1			1	1	72		1			1			1			1				3
3150	4	2	4.0	600.0	0.0	4	2		1			1			400000	3	1995	1			1	1	72		1			1			98			1				3
3151	1	1	12.0	0.0	0.0	2			1			1			1500000	1	1996	98			4																	3
3151	2	2	20.0	200.0	0.0	3	2		1			1			4000000	3	1983	98			1	1	72		1	72		1			1			1				3
3151	3	2	17.0	200.0	0.0	4	2		1			1			3000000	1	2004	98			8																	3
3151	4	2	14.0	400.0	6.0	1	2		1			1			1000000	3	1983	98			1	1	72		1	72		1	72		98			1				3
3151	5	2	12.0	200.0	5.0	1	2		1			1			1200000	3	1983	1			1	1	72		1	72		98			98			1				3
3151	6	7	8.0	100.0	4.0	1	1		1			1			1600000	1	2005	98			7																	3
3151	7	5	3.0	100.0	4.0	2	1		1			1			150000	3	1983	1			7																	3
3152	1	1	4.0	0.0	0.0	2			1			1			400000	2	2001	98			4																	3
3152	2	8	2.0	0.0	5.0	1	2		1			1			100000	2	2001	98			2	98			98			98			98			98				3
3153	1	1	2.0	0.0	0.0	2			1			1			400000	3	2000	98			4																	3
3154	1	1	2.0	0.0	0.0	2			1			1			400000	3	2001	98			4																	3
3154	2	4	20.0	0.0	0.0	2	1		1			1			2500000	3	2004	98			5																	3
3155	1	1	2.0	0.0	0.0	2			73			73			400000	4	2009	98			4																	3
3156	1	1	3.0	0.0	0.0	4			1			1			600000	3	1998	1			4																	3
3157	1	1	2.5	0.0	0.0	2			1			1			400000	3	2002	1			4																	3
3157	2	2	15.0	500.0	4.0	2	2		1			1			400000	3	2002	1			1	1	72		1			1			1			1				3
3158	1	1	1.5	0.0	0.0	2			1			1			300000	3	1982	98			4																	3
3158	2	2	42.0	300.0	3.0	2	3	500.0	72			72			3000000	6	2003	98			1	1	72		1			1			1			1				3
3159	1	1	2.0	0.0	0.0	2			1			1			500000	3	2011	98			4																	3
3160	1	1	1.5	0.0	0.0	2			1			1			150000	3	1982	98			4																	3
3161	1	1	4.0	0.0	0.0	2			1			1			40000	3	1990	98			4																	3
3162	1	1	3.0	0.0	0.0	2			72			72			600000	5	2008	98			4																	3
3163	1	1	2.0	0.0	0.0	2			1			1			200000	2	2003	98			4																	3
3164	1	1	3.0	0.0	0.0	2			1			1			300000	3	1960	98			4																	3
3165	1	1	3.0	0.0	0.0	2			1			1			600000	3	1995	98			4																	3
3166	1	1	4.0	0.0	0.0	2			72			72			600000	4	2011	98			4																	3
3167	1	1	3.0	0.0	0.0	2			1			1			300000	3	1980	98			4																	3
3167	2	7	12.0	100.0	0.0	3	1		1			1			500000	3	1980	98			7																	3
3167	3	9	2.0	100.0	0.0	1	1		1			1			50000	3	1980	98			7																	3
3168	1	1	6.0	0.0	0.0	2			72			72			700000	4	2011	98			4																	3
3169	1	1	2.0	0.0	2.0	4			1			1			400000	3	2000	98			4																	3
3170	1	1	2.0	0.0	0.0	2			72			72			200000	6	1990	98			4																	3
3171	1	1	2.0	0.0	0.0	2			72			72			200000	4	2001	98			4																	3
3172	1	1	4.0	0.0	0.0	2			1			1			1000000	3	2002	98			4																	3
3172	2	2	25.0	0.0	2.0	2	6	100.0	1			1			2500000	3	2002	98			1	72			72			72			72			72				3
3173	1	1	6.0	0.0	2.0	2			1			1			1200000	1	1995	98			4																	3
3174	1	1	2.0	0.0	2.0	4			72			72			300000	5	2010	98			4																	3
3175	1	1	2.0	0.0	0.0	2			1			1			300000	3	2006	98			4																	3
3176	1	1	10.0	0.0	0.0	2			1			1			2000000	3	1965	98			4																	3
3176	2	2	27.0	2000.0	2.0	2	2		1			1			2000000	3	1965	98			1	1	72		1			1			1			1				3
3177	1	1	15.0	0.0	0.0	3			1			1			1500000	3	1980	98			4																	3
3177	2	8	7.0	0.0	5.0	1	2		1			1			300000	3	1980	98			2	98			98			98			98			98				3
3178	1	1	18.0	0.0	0.0	2			1			1			1800000	3	1975	98			4																	3
3179	1	1	12.0	0.0	0.0	3			1			1			2400000	3	1995	98			4																	3
3180	1	1	3.0	0.0	0.0	2			1			1			300000	1	2002	98			4																	3
3181	1	1	25.0	0.0	0.0	2			1			1			2500000	3	2004	98			4																	3
3182	1	1	7.0	0.0	2.0	4			72			72			1000000	4	1998	98			4																	3
3183	1	1	10.0	0.0	0.0	2			72			72			1000000	4	2001	98			4																	3
3184	1	1	16.0	0.0	0.0	2			1			1			1600000	3	1990	98			4																	3
3185	1	1	1.0	0.0	0.0	4			1			1			100000	3	2004	98			4																	3
3185	2	2	35.0	500.0	5.0	1	3	417.0	72			72			500000	6	2011	98			1	1	72		1			1			98			1				3
3185	3	2	7.0	500.0	5.0	1	4		72			72			50000	6	2011	98			1	1	72		1			1			98			1				3
3186	1	1	7.0	0.0	0.0	2			72			72			250000	5	2011	98			4																	3
3187	1	1	2.0	0.0	0.0	2			1			72			20000	2	2002	98			4																	3
3188	1	1	40.0	0.0	0.0	2			1			1			900000	3	1990	98			4																	3
3188	2	8	52.0	0.0	5.0	2	2		1			1			500000	3	1990	98			2	2			2			98			2			1				3
3189	1	1	12.0	0.0	0.0	2			1			1			500000	2	2005	98			4																	3
3189	2	2	90.0	2000.0	5.0	2	2		1			1			180000	3	1998	98			1	72			1			1			1			1				3
3189	3	2	70.0	300.0	5.0	2	2		1			1			150000	3	1998	98			1	72			1			1			1			1				3
3189	4	2	280.0	300.0	5.0	2	6	139.0	1	72		1	72		420000	5	2005	98			1	72			72			72			72			72				3
3189	5	2	140.0	300.0	5.0	2	6	833.0	1	72		1	72		140000	5	2005	98			1	72			72			72			72			72				3
3189	6	2	280.0	300.0	5.0	2	6	250.0	1	72		1	7		280000	5	2005	98			1	72			72			72			72			72				3
3190	1	1	1.0	0.0	2.0	4			1			72			50000	4	2009	98			4																	3
